"","t","Rcr","Pen_S","Pen_I","Pen_R","Macro_S","Macro_R","Multi_S","Multi_R","Totcarrier_T","Cross_T","Reduction","Scenario","Lambda","pi"
"43922",365,0.58,0.44827694237186,0.493888832517345,0.0578342251107949,0.655605359128344,0.344394640871656,0.424139468359582,0.320257166859377,0.395000231148284,0.58046725151594,4,3,0.0244114243758433,0.377644650549633
"43932",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.377644650549633,0.58,1,4,0.0244114243758433,0.377644650549633
"47582",365,0.58,0.556592288483301,0.370779167722006,0.0726285437946931,0.712474694658168,0.287525305341832,0.526632531301036,0.257565548159568,0.377652492309415,0.58087746665152,1,4,0.0244114243758433,0.377644650549633
"47592",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.377644650549633,0.58,2,4,0.0244114243758433,0.377644650549633
"51242",365,0.58,0.571362638198947,0.364345055019599,0.0642923067814541,0.690359872244297,0.309640127755703,0.533303629287295,0.271581118844051,0.3765804026136,0.633591802877188,2,4,0.0244114243758433,0.377644650549633
"51252",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.377644650549633,0.58,3,4,0.0244114243758433,0.377644650549633
"54902",365,0.58,0.581076926215725,0.362168838775551,0.0567542350087231,0.665977148302685,0.334022851697315,0.533398454229835,0.286344379711425,0.376933946458066,0.683524965872084,3,4,0.0244114243758433,0.377644650549633
"54912",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.377644650549633,0.58,4,4,0.0244114243758433,0.377644650549633
"58562",365,0.58,0.58590364664993,0.364155229263277,0.0499411240867924,0.63892762396709,0.361072376032911,0.526992963934907,0.302161693317887,0.378692429727918,0.729689336487455,4,4,0.0244114243758433,0.377644650549633
"13",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,1,1,0.0256143109361317,0.522810971698014
"3664",365,0.58,0.581352002557588,0.35304168333933,0.0656063141030814,0.726820481729001,0.273179518270999,0.550353078641404,0.242180594354815,0.522826280717767,0.578482629403067,1,1,0.0256143109361317,0.522810971698014
"3673",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,2,1,0.0256143109361317,0.522810971698014
"7323",365,0.58,0.626569021946428,0.320549376855524,0.052881601198048,0.750496996981925,0.249503003018075,0.593153979941675,0.216087961013322,0.531842091383863,0.578655691982582,2,1,0.0256143109361317,0.522810971698014
"7333",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,3,1,0.0256143109361317,0.522810971698014
"10983",365,0.58,0.666646569947492,0.291433942924208,0.0419194871282995,0.771492951590517,0.228507048409483,0.631087819741222,0.192948298203213,0.542088429135453,0.578809998063679,3,1,0.0256143109361317,0.522810971698014
"10993",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,4,1,0.0256143109361317,0.522810971698014
"14643",365,0.58,0.701301089761135,0.265969551162058,0.032729359076807,0.789655876489821,0.210344123510179,0.663886294666753,0.172929328415796,0.553377134014464,0.57894194618088,4,1,0.0256143109361317,0.522810971698014
"14653",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,1,2,0.0256143109361317,0.522810971698014
"18303",365,0.58,0.581352002557588,0.35304168333933,0.0656063141030814,0.726820481729001,0.273179518270999,0.550353078641404,0.242180594354815,0.522826280717767,0.578482629403067,1,2,0.0256143109361317,0.522810971698014
"18313",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,2,2,0.0256143109361317,0.522810971698014
"21963",365,0.58,0.600035982689021,0.34072386904094,0.0592401482700387,0.736597771448971,0.263402228551029,0.568044480714957,0.231410726576964,0.526477856724639,0.578578863500709,2,2,0.0256143109361317,0.522810971698014
"21973",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,3,2,0.0256143109361317,0.522810971698014
"25623",365,0.58,0.621056548276098,0.326691906914144,0.0522515448097582,0.747605172265387,0.252394827734613,0.587946691234724,0.219284970693238,0.53129342079638,0.578674653686876,3,2,0.0256143109361317,0.522810971698014
"25633",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,4,2,0.0256143109361317,0.522810971698014
"29283",365,0.58,0.649901600139539,0.306735587280034,0.0433628125804268,0.762719070117044,0.237280929882956,0.615251981961657,0.202631311705073,0.539109608343088,0.578783884147532,4,2,0.0256143109361317,0.522810971698014
"29293",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,1,3,0.0256143109361317,0.522810971698014
"32943",365,0.58,0.581352002557588,0.35304168333933,0.0656063141030814,0.726820481729001,0.273179518270999,0.550353078641404,0.242180594354815,0.522826280717767,0.578482629403067,1,3,0.0256143109361317,0.522810971698014
"32953",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,2,3,0.0256143109361317,0.522810971698014
"36603",365,0.58,0.53232573431222,0.408417081112451,0.059257184575329,0.701177197207242,0.298822802792758,0.503938870583192,0.27043593906373,0.528193245577532,0.57825704535189,2,3,0.0256143109361317,0.522810971698014
"36613",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,3,3,0.0256143109361317,0.522810971698014
"40263",365,0.58,0.505111361980774,0.438828753168824,0.0560598848504017,0.686956281391399,0.313043718608601,0.478174379566657,0.286106736194483,0.531934244348155,0.578123469028539,3,3,0.0256143109361317,0.522810971698014
"40273",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,4,3,0.0256143109361317,0.522810971698014
"43923",365,0.58,0.454684033807606,0.495519578054962,0.0497963881374329,0.660613050571766,0.339386949428234,0.430433883854856,0.315136799475483,0.538508253584764,0.57789762085253,4,3,0.0256143109361317,0.522810971698014
"43933",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,1,4,0.0256143109361317,0.522810971698014
"47583",365,0.58,0.581352002557588,0.35304168333933,0.0656063141030814,0.726820481729001,0.273179518270999,0.550353078641404,0.242180594354815,0.522826280717767,0.578482629403067,1,4,0.0256143109361317,0.522810971698014
"47593",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,2,4,0.0256143109361317,0.522810971698014
"51243",365,0.58,0.595015176576237,0.347833647841075,0.057151175582687,0.70178724824311,0.29821275175689,0.554793858099172,0.257991433279825,0.522131669256342,0.637039756450013,2,4,0.0256143109361317,0.522810971698014
"51253",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,3,4,0.0256143109361317,0.522810971698014
"54903",365,0.58,0.602609754127777,0.34778137440452,0.0496088714677033,0.673687922886438,0.326312077113562,0.551282238173154,0.274984561158939,0.522825930926814,0.691976121747482,3,4,0.0256143109361317,0.522810971698014
"54913",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.522810971698014,0.58,4,4,0.0256143109361317,0.522810971698014
"58563",365,0.58,0.604428533135388,0.352695778002931,0.0428756888616814,0.64205922443703,0.35794077556297,0.540006876916627,0.29351911934421,0.524900007412258,0.742012869812647,4,4,0.0256143109361317,0.522810971698014
"14",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,1,1,0.0232423828844287,0.391344001573913
"3665",365,0.58,0.551753554750872,0.374213583391419,0.074032861857709,0.709664228463545,0.290335771536455,0.52199915899419,0.260581375779773,0.391328945173756,0.581335063649967,1,1,0.0232423828844287,0.391344001573913
"3674",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,2,1,0.0232423828844287,0.391344001573913
"7324",365,0.58,0.595734654880502,0.342872952251984,0.0613923928675138,0.732801232837635,0.267198767162365,0.563606095662271,0.235070207944134,0.402823705600348,0.581475040544594,2,1,0.0232423828844287,0.391344001573913
"7334",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,3,1,0.0232423828844287,0.391344001573913
"10984",365,0.58,0.63563803628862,0.314146351340217,0.0502156123711621,0.753801805598536,0.246198194401464,0.601353933137886,0.211914091250729,0.415700330905934,0.581603219754826,3,1,0.0232423828844287,0.391344001573913
"10994",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,4,1,0.0232423828844287,0.391344001573913
"14644",365,0.58,0.67106703086889,0.28837256460338,0.0405604045277303,0.772454417649107,0.227545582350893,0.634867371736705,0.191345923218708,0.429795458573569,0.581717070575674,4,1,0.0232423828844287,0.391344001573913
"14654",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,1,2,0.0232423828844287,0.391344001573913
"18304",365,0.58,0.551753554750872,0.374213583391419,0.074032861857709,0.709664228463545,0.290335771536455,0.52199915899419,0.260581375779773,0.391328945173756,0.581335063649967,1,2,0.0232423828844287,0.391344001573913
"18314",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,2,2,0.0232423828844287,0.391344001573913
"21964",365,0.58,0.566668305651178,0.364684530420592,0.0686471639282301,0.717501021031267,0.282498978968733,0.536113133533896,0.25194380685145,0.39549281973973,0.581410984096265,2,2,0.0232423828844287,0.391344001573913
"21974",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,3,2,0.0232423828844287,0.391344001573913
"25624",365,0.58,0.584714710751904,0.352960342020182,0.0623249472279143,0.726990180888552,0.273009819111448,0.553189111929946,0.24148422028949,0.401055740230579,0.581489945687011,3,2,0.0232423828844287,0.391344001573913
"25634",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,4,2,0.0232423828844287,0.391344001573913
"29284",365,0.58,0.612527232192925,0.334039477673263,0.0534332901338127,0.741626324057484,0.258373675942517,0.579501733648997,0.225348177398589,0.41046682468225,0.581584555410075,4,2,0.0232423828844287,0.391344001573913
"29294",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,1,3,0.0232423828844287,0.391344001573913
"32944",365,0.58,0.551753554750872,0.374213583391419,0.074032861857709,0.709664228463545,0.290335771536455,0.52199915899419,0.260581375779773,0.391328945173756,0.581335063649967,1,3,0.0232423828844287,0.391344001573913
"32954",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,2,3,0.0232423828844287,0.391344001573913
"36604",365,0.58,0.510077584642982,0.421854707898316,0.0680677074587022,0.687753225735537,0.312246774264463,0.482567312713514,0.284736502334995,0.39747916279312,0.581186925541059,2,3,0.0232423828844287,0.391344001573913
"36614",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,3,3,0.0232423828844287,0.391344001573913
"40264",365,0.58,0.48748591614611,0.447512995209259,0.0650010886446316,0.675886557191626,0.324113442808375,0.461192286905721,0.297819813567985,0.401498021938516,0.58109586243661,3,3,0.0232423828844287,0.391344001573913
"40274",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,4,3,0.0232423828844287,0.391344001573913
"43924",365,0.58,0.44553680865246,0.495368886336804,0.0590943050107361,0.653855441624173,0.346144558375827,0.421502480715139,0.322110230438506,0.408829326667421,0.580940692664675,4,3,0.0232423828844287,0.391344001573913
"43934",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,1,4,0.0232423828844287,0.391344001573913
"47584",365,0.58,0.551753554750872,0.374213583391419,0.074032861857709,0.709664228463545,0.290335771536455,0.52199915899419,0.260581375779773,0.391328945173756,0.581335063649967,1,4,0.0232423828844287,0.391344001573913
"47594",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,2,4,0.0232423828844287,0.391344001573913
"51244",365,0.58,0.566806385937963,0.367566929015731,0.065626685046306,0.687707430403331,0.31229256959667,0.529031792267216,0.274517975925923,0.390134006624544,0.633707347049232,2,4,0.0232423828844287,0.391344001573913
"51254",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,3,4,0.0232423828844287,0.391344001573913
"54904",365,0.58,0.576878628423312,0.365113188606316,0.0580081829703732,0.663571328050694,0.336428671949307,0.529582749541967,0.289132793067963,0.39039763194562,0.683332992589239,3,4,0.0232423828844287,0.391344001573913
"54914",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.391344001573913,0.58,4,4,0.0232423828844287,0.391344001573913
"58564",365,0.58,0.582123941194238,0.366767648868271,0.051108409937491,0.636857532922583,0.363142467077417,0.523714091998823,0.304732617882002,0.392096894280291,0.729241629091866,4,4,0.0232423828844287,0.391344001573913
"15",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,1,1,0.0286382021757401,0.463883638582981
"3666",365,0.58,0.588775840531771,0.347749127659432,0.0634750318087971,0.731126146439433,0.268873853560567,0.557478097445636,0.237576110474432,0.463851553303363,0.57772897093802,1,1,0.0286382021757401,0.463883638582981
"3675",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,2,1,0.0286382021757401,0.463883638582981
"7325",365,0.58,0.632928246534,0.315947590814031,0.051124162651969,0.754223837794647,0.245776162205353,0.599279044368994,0.212126960040347,0.473351305865951,0.577889630671338,2,1,0.0286382021757401,0.463883638582981
"7335",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,3,1,0.0286382021757401,0.463883638582981
"10985",365,0.58,0.671905664265598,0.287565990081904,0.0405283456524982,0.774624073135752,0.225375926864248,0.636178547216732,0.189648809815382,0.484017564671088,0.578031343914774,3,1,0.0286382021757401,0.463883638582981
"10995",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,4,1,0.0286382021757401,0.463883638582981
"14645",365,0.58,0.705516511704131,0.262812241019371,0.0316712472764969,0.792222852528712,0.207777147471287,0.6679953186324,0.170255954399556,0.49566352934032,0.578151105804953,4,1,0.0286382021757401,0.463883638582981
"14655",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,1,2,0.0286382021757401,0.463883638582981
"18305",365,0.58,0.588775840531771,0.347749127659432,0.0634750318087971,0.731126146439433,0.268873853560567,0.557478097445636,0.237576110474432,0.463851553303363,0.57772897093802,1,2,0.0286382021757401,0.463883638582981
"18315",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,2,2,0.0286382021757401,0.463883638582981
"21965",365,0.58,0.606744486648427,0.335880719864575,0.0573747934869981,0.740521273756116,0.259478726243884,0.574495578716882,0.227229818312339,0.467740520374907,0.577817247559335,2,2,0.0286382021757401,0.463883638582981
"21975",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,3,2,0.0286382021757401,0.463883638582981
"25625",365,0.58,0.626983063096029,0.32235373448509,0.0506632024188812,0.751109865482839,0.248890134517161,0.593661184722177,0.215568256143308,0.472803745547082,0.57790474055285,3,2,0.0286382021757401,0.463883638582981
"25635",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,4,2,0.0286382021757401,0.463883638582981
"29285",365,0.58,0.65488457082454,0.30302912826469,0.0420863009107703,0.765715668367373,0.234284331632627,0.620078341676576,0.199478102484663,0.480928458848784,0.57800401147306,4,2,0.0286382021757401,0.463883638582981
"29295",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,1,3,0.0286382021757401,0.463883638582981
"32945",365,0.58,0.588775840531771,0.347749127659432,0.0634750318087971,0.731126146439433,0.268873853560567,0.557478097445636,0.237576110474432,0.463851553303363,0.57772897093802,1,3,0.0286382021757401,0.463883638582981
"32955",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,2,3,0.0286382021757401,0.463883638582981
"36605",365,0.58,0.539153527184643,0.403380948701112,0.0574655241142454,0.7051982823368,0.2948017176632,0.51049091046378,0.266139100942337,0.469223871126886,0.577500570453467,2,3,0.0286382021757401,0.463883638582981
"36615",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,3,3,0.0286382021757401,0.463883638582981
"40265",365,0.58,0.51168925634027,0.433900654962566,0.0544100886971648,0.6908614145622,0.3091385854378,0.484485091804732,0.281934420902263,0.472963079346073,0.577366819311113,3,3,0.0286382021757401,0.463883638582981
"40275",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,4,3,0.0286382021757401,0.463883638582981
"43925",365,0.58,0.460016596460261,0.491610363557445,0.0483730399822943,0.663895789980083,0.336104210019917,0.435556698684962,0.311644312244618,0.479728260652646,0.577136834579923,4,3,0.0286382021757401,0.463883638582981
"43935",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,1,4,0.0286382021757401,0.463883638582981
"47585",365,0.58,0.588775840531771,0.347749127659432,0.0634750318087971,0.731126146439433,0.268873853560567,0.557478097445636,0.237576110474432,0.463851553303363,0.57772897093802,1,4,0.0286382021757401,0.463883638582981
"47595",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,2,4,0.0286382021757401,0.463883638582981
"51245",365,0.58,0.601780485810024,0.342944912195785,0.0552746019941904,0.706268817003627,0.293731182996373,0.561294031126909,0.253244728313258,0.46334365591191,0.635942537442914,2,4,0.0286382021757401,0.463883638582981
"51255",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,3,4,0.0286382021757401,0.463883638582981
"54905",365,0.58,0.608744701669999,0.343270223038009,0.0479850752919921,0.678256229312321,0.321743770687679,0.557212158858874,0.270211227876554,0.464173581339811,0.690626373699983,3,4,0.0286382021757401,0.463883638582981
"54915",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.463883638582981,0.58,4,4,0.0286382021757401,0.463883638582981
"58565",365,0.58,0.609977744528951,0.348525136075941,0.0414971193951085,0.646642908247507,0.353357091752493,0.545437402545714,0.288816749769256,0.466335366390046,0.740513511005769,4,4,0.0286382021757401,0.463883638582981
"16",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,1,1,0.0245977627007158,0.491838071723716
"3667",365,0.58,0.571009236909327,0.360456520360473,0.0685342427302002,0.720829523920355,0.279170476079645,0.540438992232655,0.248600231402973,0.491803401292285,0.579500196255806,1,1,0.0245977627007158,0.491838071723716
"3676",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,2,1,0.0245977627007158,0.491838071723716
"7326",365,0.58,0.615938559469304,0.328267119279627,0.0557943212510696,0.744393678602966,0.255606321397034,0.582958687093368,0.222626449021098,0.50144780911726,0.579663630677094,2,1,0.0245977627007158,0.491838071723716
"7336",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,3,1,0.0245977627007158,0.491838071723716
"10986",365,0.58,0.656099670618598,0.299185270687284,0.0447150586941178,0.765467052602657,0.234532947397343,0.620963901693326,0.199397178472071,0.512375347676391,0.579810955199553,3,1,0.0245977627007158,0.491838071723716
"10996",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,4,1,0.0245977627007158,0.491838071723716
"14646",365,0.58,0.691156453579329,0.273517135233924,0.0353264111867472,0.783869765601555,0.216130234398445,0.654136593687041,0.179110374506157,0.524402747532162,0.579938860895587,4,1,0.0245977627007158,0.491838071723716
"14656",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,1,2,0.0245977627007158,0.491838071723716
"18306",365,0.58,0.571009236909327,0.360456520360473,0.0685342427302002,0.720829523920355,0.279170476079645,0.540438992232655,0.248600231402973,0.491803401292285,0.579500196255806,1,2,0.0245977627007158,0.491838071723716
"18316",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,2,2,0.0245977627007158,0.491838071723716
"21966",365,0.58,0.588513885549039,0.349023669757161,0.0624624446938001,0.730002968847123,0.269997031152877,0.55701014290482,0.238493288508658,0.495569504625816,0.579590124995775,2,2,0.0245977627007158,0.491838071723716
"21976",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,3,2,0.0245977627007158,0.491838071723716
"25626",365,0.58,0.608651624218653,0.335692971896622,0.0556554038847244,0.740563469685396,0.259436530314604,0.576072357909792,0.226857264005742,0.500558649358063,0.579681118013612,3,2,0.0245977627007158,0.491838071723716
"25636",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,4,2,0.0245977627007158,0.491838071723716
"29286",365,0.58,0.637305563686298,0.315978554971204,0.046715881342498,0.755599988627514,0.244400011372486,0.603191066757361,0.210285514443549,0.508774231044155,0.579786987031883,4,2,0.0245977627007158,0.491838071723716
"29296",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,1,3,0.0245977627007158,0.491838071723716
"32946",365,0.58,0.571009236909327,0.360456520360473,0.0685342427302002,0.720829523920355,0.279170476079645,0.540438992232655,0.248600231402973,0.491803401292285,0.579500196255806,1,3,0.0245977627007158,0.491838071723716
"32956",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,2,3,0.0245977627007158,0.491838071723716
"36606",365,0.58,0.524623910367635,0.413086594172639,0.0622894954597254,0.696523103240818,0.303476896759181,0.496534341723275,0.275387328114821,0.497378695372765,0.579304121769763,2,3,0.0245977627007158,0.491838071723716
"36616",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,3,3,0.0245977627007158,0.491838071723716
"40266",365,0.58,0.499057224057901,0.441819037305352,0.0591237386367468,0.683138497822695,0.316861502177305,0.472334982644416,0.29013926076382,0.501194429164129,0.579186435452971,3,3,0.0245977627007158,0.491838071723716
"40276",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,4,3,0.0245977627007158,0.491838071723716
"43926",365,0.58,0.451679103116146,0.495369072439223,0.0529518244446315,0.658341215325065,0.341658784674935,0.427490925308156,0.317470606866945,0.507965426175607,0.578986882811056,4,3,0.0245977627007158,0.491838071723716
"43936",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,1,4,0.0245977627007158,0.491838071723716
"47586",365,0.58,0.571009236909327,0.360456520360473,0.0685342427302002,0.720829523920355,0.279170476079645,0.540438992232655,0.248600231402973,0.491803401292285,0.579500196255806,1,4,0.0245977627007158,0.491838071723716
"47596",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,2,4,0.0245977627007158,0.491838071723716
"51246",365,0.58,0.58524654315884,0.354687815695089,0.0600656411460721,0.69686268880596,0.30313731119404,0.545869216409175,0.263759984444376,0.490952491381389,0.635944029142568,2,4,0.0245977627007158,0.491838071723716
"51256",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,3,4,0.0245977627007158,0.491838071723716
"54906",365,0.58,0.593791673057675,0.353739974821524,0.0524683521208019,0.670156678275462,0.329843321724538,0.543858368229853,0.279910016896717,0.491519615435008,0.689079958069051,3,4,0.0245977627007158,0.491838071723716
"54916",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.491838071723716,0.58,4,4,0.0245977627007158,0.491838071723716
"58566",365,0.58,0.596884364572598,0.357464328678866,0.0456513067485357,0.640266728648195,0.359733271351805,0.534545411005082,0.297394317784289,0.493490502678443,0.737739476339034,4,4,0.0245977627007158,0.491838071723716
"17",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440117133719752,0.58,1,1,0.0254044512475961,0.440117133719752
"3668",365,0.58,0.568644883894108,0.362168271458676,0.0691868446472164,0.719463083530272,0.280536916469728,0.538175630993566,0.250067663569186,0.440122787345701,0.579725739262583,1,1,0.0254044512475961,0.440117133719752
"3677",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440117133719752,0.58,2,1,0.0254044512475961,0.440117133719752
"7327",365,0.58,0.612937587974215,0.330453930860235,0.0566084811655505,0.742704958694264,0.257295041305736,0.580091549586911,0.224449002918432,0.450436530054132,0.579878066030033,2,1,0.0254044512475961,0.440117133719752
"7337",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440117133719752,0.58,3,1,0.0254044512475961,0.440117133719752
"10987",365,0.58,0.652637098582947,0.301727865432109,0.0456350359849443,0.763545983856984,0.236454016143016,0.617658947763597,0.201475865323666,0.462032337727423,0.580015495327088,3,1,0.0254044512475961,0.440117133719752
"10997",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440117133719752,0.58,4,1,0.0254044512475961,0.440117133719752
"14647",365,0.58,0.68742195271596,0.276282812921076,0.0362952343629636,0.781814170854142,0.218185829145858,0.650573628806258,0.181337505236156,0.474731980218199,0.580135127248314,4,1,0.0254044512475961,0.440117133719752
"14657",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440117133719752,0.58,1,2,0.0254044512475961,0.440117133719752
"18307",365,0.58,0.568644883894108,0.362168271458676,0.0691868446472164,0.719463083530272,0.280536916469728,0.538175630993566,0.250067663569186,0.440122787345701,0.579725739262583,1,2,0.0254044512475961,0.440117133719752
"18317",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440117133719752,0.58,2,2,0.0254044512475961,0.440117133719752
"21967",365,0.58,0.585173616337253,0.351425689492068,0.0634006941706786,0.728128851284691,0.271871148715309,0.55382246121371,0.240519993591767,0.444085780440411,0.57980881415515,2,2,0.0254044512475961,0.440117133719752
